"Athlete","Year","Mark","Conv","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"Brown, Brandon","JR-3","5.94m","19' 6""","2011 SCIAC Track & Field Championships","Apr 29, 2011",1.6,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.94m","19' 6""","2011 Pomona-Pitzer Invite","Apr 9, 2011",-1.1,"Stag","LJ","2011","Outdoor"
"Weyerhaeuser, Jake","","5.93m","19' 5.5""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011",0.5,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.93m","19' 5.5""","UC-Irvine Spring Break Invite","Mar 19, 2011",0.4,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.93m","19' 5.5""","2011 Pomona-Pitzer Invite","Apr 9, 2011",-0.3,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.91m","19' 4.75""","2011 Pomona-Pitzer Invite","Apr 9, 2011",0.7,"Stag","LJ","2011","Outdoor"
"Cheung, Jeremy","JR-3","5.89m","19' 4""","UC-Irvine Spring Break Invite","Mar 19, 2011",0,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.89m","19' 4""","2011 Pomona-Pitzer Invite","Apr 9, 2011",0.3,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.86m","19' 2.75""","UC-Irvine Spring Break Invite","Mar 19, 2011",-0.6,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.85m","19' 2.5""","Univ. of Redlands SCIAC Quad","Apr 2, 2011",0.1,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.85m","19' 2.5""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011",-0.9,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.77m","18' 11.25""","UC-Irvine Spring Break Invite","Mar 19, 2011",0.8,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.75m","18' 10.5""","2011 SCIAC Track & Field Championships","Apr 29, 2011",1.8,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.73m","18' 9.75""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011",0.7,"Stag","LJ","2011","Outdoor"
"Cheung, Jeremy","JR-3","5.72m","18' 9.25""","Univ. of Redlands SCIAC Quad","Apr 2, 2011",1.7,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.65m","18' 6.5""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011",1,"Stag","LJ","2011","Outdoor"
"Brown, Brandon","JR-3","5.63m","18' 5.75""","SCIAC Quad #1 at CMS","Mar 5, 2011",0.4,"Stag","LJ","2011","Outdoor"
"Weyerhaeuser, Jake","","5.55m","18' 2.5""","Caltech/CMS/La Verne/Pomona-Pitzer","Apr 16, 2011",1.6,"Stag","LJ","2011","Outdoor"
"Corcos, Sam","SR-4","5.48m","17' 11.75""","Univ. of Redlands SCIAC Quad","Apr 2, 2011",1.5,"Stag","LJ","2011","Outdoor"
