"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Baumgarten, Alisse","SR-4","5:06.38","UCSD Opening Triangular","Feb 16, 2013","Athena","1500","2013","Outdoor"
"Anderson, Kaylee","FR-1","5:14.84","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","1500","2013","Outdoor"
"Williams, Tess","FR-1","5:19.00","Caltech/Chapman/CMS/Occidental/Pomona-Pitzer","Mar 23, 2013","Athena","1500","2013","Outdoor"
"Anderson, Kaylee","FR-1","5:25.34","UCSD Opening Triangular","Feb 16, 2013","Athena","1500","2013","Outdoor"
"Anderson, Kaylee","FR-1","5:28.22","2013 Pomona-Pitzer T&F Invite","Apr 13, 2013","Athena","1500","2013","Outdoor"
"Anderson, Kaylee","FR-1","5:29.73","SCIAC Quad Meet","Apr 6, 2013","Athena","1500","2013","Outdoor"
"Yao, Tracy","SO-2","5:54.81","Occidental Distance Carnival","Mar 15, 2013","Athena","1500","2013","Outdoor"
"Yao, Tracy","SO-2","5:56.12","2013 SCIAC Track & Field Championships","Apr 26, 2013","Athena","1500","2013","Outdoor"
"Yao, Tracy","SO-2","6:01.52","Cal Tech SCIAC 3-Way","Mar 2, 2013","Athena","1500","2013","Outdoor"
"Yao, Tracy","SO-2","6:02.63","UCSD Opening Triangular","Feb 16, 2013","Athena","1500","2013","Outdoor"
"Yao, Tracy","SO-2","6:14.28","SCIAC Quad Meet","Apr 6, 2013","Athena","1500","2013","Outdoor"
