"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Horan, John","FR-1","4.40m","14' 5.25""","Westmont Collegiate Classic","Mar 26, 2022","Stag","PV","2022","Outdoor"
"Horan, John","FR-1","4.40m","14' 5.25""","APU Last Chance","May 13, 2022","Stag","PV","2022","Outdoor"
"Horan, John","FR-1","4.40m","14' 5.25""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.30m","14' 1.25""","25th Rossi Relays","Feb 26, 2022","Stag","PV","2022","Outdoor"
"Horan, John","FR-1","4.30m","14' 1.25""","25th Rossi Relays","Feb 26, 2022","Stag","PV","2022","Outdoor"
"Soghomonyan, Garegin","SR-4","4.26m","13' 11.75""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.26m","13' 11.75""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","PV","2022","Outdoor"
"Soghomonyan, Garegin","SR-4","4.25m","13' 11.25""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.25m","13' 11.25""","APU Last Chance","May 13, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.25m","13' 11.25""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.25m","13' 11.25""","Westmont Collegiate Classic","Mar 26, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.25m","13' 11.25""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.25m","13' 11.25""","SCIAC #1 @ ULV","Mar 5, 2022","Stag","PV","2022","Outdoor"
"Horan, John","FR-1","4.25m","13' 11.25""","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Stag","PV","2022","Outdoor"
"Horan, John","FR-1","4.25m","13' 11.25""","SCIAC #1 @ ULV","Mar 5, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.25m","13' 11.25""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","4.15m","13' 7.25""","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.15m","13' 7.25""","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.15m","13' 7.25""","25th Rossi Relays","Feb 26, 2022","Stag","PV","2022","Outdoor"
"Horan, John","FR-1","4.15m","13' 7.25""","25th Rossi Relays","Feb 26, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.12m","13' 6.25""","College/University 2022 Oxy Invitational","May 7, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.11m","13' 5.75""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","PV","2022","Outdoor"
"Soghomonyan, Garegin","SR-4","4.11m","13' 5.75""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","4.11m","13' 5.75""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.10m","13' 5.25""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.10m","13' 5.25""","SCIAC #1 @ ULV","Mar 5, 2022","Stag","PV","2022","Outdoor"
"Soghomonyan, Garegin","SR-4","4.10m","13' 5.25""","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.10m","13' 5.25""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Stag","PV","2022","Outdoor"
"Soghomonyan, Garegin","SR-4","4.10m","13' 5.25""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","4.10m","13' 5.25""","Westmont Collegiate Classic","Mar 26, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.10m","13' 5.25""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.10m","13' 5.25""","Westmont Collegiate Classic","Mar 26, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","4.10m","13' 5.25""","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Stag","PV","2022","Outdoor"
"Horan, John","FR-1","4.10m","13' 5.25""","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","4.00m","13' 1.5""","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.96m","12' 11.75""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.95m","12' 11.5""","Westmont Collegiate Classic","Mar 26, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.95m","12' 11.5""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.86m","12' 8""","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Stag","PV","2022","Outdoor"
"Horan, John","FR-1","3.85m","12' 7.5""","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Stag","PV","2022","Outdoor"
"Sundstrom, Leo","FR-1","3.85m","12' 7.5""","CMS Outdoor Indoor Distances Challenge Meet","Jan 29, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.85m","12' 7.5""","2022 Pomona-Pitzer T&F Invite","Apr 9, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.81m","12' 6""","SCIAC Track & Field Championships","Apr 30, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.80m","12' 5.5""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.80m","12' 5.5""","Westmont Collegiate Classic","Mar 26, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.65m","11' 11.75""","Westmont Collegiate Classic","Mar 26, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.65m","11' 11.75""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.50m","11' 5.75""","SCIAC #1 @ ULV","Mar 5, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.50m","11' 5.75""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Stag","PV","2022","Outdoor"
"Menz, Ian","FR-1","3.35m","10' 11.75""","SCIAC #1 @ ULV","Mar 5, 2022","Stag","PV","2022","Outdoor"
