"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Marsh, Deyana","SO-2","19.84m","65' 1""","Redlands Invitational","Mar 15, 2019","Athena","JT","2019","Outdoor"
"Marsh, Deyana","SO-2","19.56m","64' 2""","41st Annual Aztec Open","Mar 21, 2019","Athena","JT","2019","Outdoor"
"Marsh, Deyana","SO-2","19.21m","63' 0""","41st Annual Aztec Open","Mar 21, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","18.30m","60' 0""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","JT","2019","Outdoor"
"Marsh, Deyana","SO-2","18.06m","59' 3""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","18.04m","59' 2""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","JT","2019","Outdoor"
"Morelan, Marika","JR-3","17.96m","58' 11""","Redlands Invitational","Mar 15, 2019","Athena","JT","2019","Outdoor"
"Morelan, Marika","JR-3","17.71m","58' 1""","Redlands Invitational","Mar 15, 2019","Athena","JT","2019","Outdoor"
"Marsh, Deyana","SO-2","17.70m","58' 1""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","17.56m","57' 7""","SCIAC Track & Field Conference Championships","Apr 27, 2019","Athena","JT","2019","Outdoor"
"Egerter, Aubrey","SO-2","17.23m","56' 6""","41st Annual Aztec Open","Mar 21, 2019","Athena","JT","2019","Outdoor"
"Marsh, Deyana","SO-2","16.97m","55' 8""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","JT","2019","Outdoor"
"Egerter, Aubrey","SO-2","16.79m","55' 1""","41st Annual Aztec Open","Mar 21, 2019","Athena","JT","2019","Outdoor"
"Morelan, Marika","JR-3","16.32m","53' 6""","23rd Rossi Relays","Feb 23, 2019","Athena","JT","2019","Outdoor"
"Morelan, Marika","JR-3","16.17m","53' 1""","23rd Rossi Relays","Feb 23, 2019","Athena","JT","2019","Outdoor"
"Egerter, Aubrey","SO-2","16.16m","53' 0""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Athena","JT","2019","Outdoor"
"Morelan, Marika","JR-3","16.09m","52' 9""","Redlands Invitational","Mar 15, 2019","Athena","JT","2019","Outdoor"
"Morelan, Marika","JR-3","16.06m","52' 8""","23rd Rossi Relays","Feb 23, 2019","Athena","JT","2019","Outdoor"
"Morelan, Marika","JR-3","15.86m","52' 0""","Redlands Invitational","Mar 15, 2019","Athena","JT","2019","Outdoor"
"Marsh, Deyana","SO-2","15.40m","50' 6""","Redlands Invitational","Mar 15, 2019","Athena","JT","2019","Outdoor"
"Morelan, Marika","JR-3","15.06m","49' 5""","23rd Rossi Relays","Feb 23, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","14.89m","48' 10""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","JT","2019","Outdoor"
"Egerter, Aubrey","SO-2","13.75m","45' 1""","Redlands Invitational","Mar 15, 2019","Athena","JT","2019","Outdoor"
"Egerter, Aubrey","SO-2","13.38m","43' 11""","Redlands Invitational","Mar 15, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","12.96m","42' 6""","SCIAC Dual Redlands","Mar 2, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","12.73m","41' 9""","SCIAC Dual Redlands","Mar 2, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","12.69m","41' 8""","SCIAC Dual Redlands","Mar 2, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","12.48m","40' 11""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","12.25m","40' 2""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","12.14m","39' 10""","23rd Rossi Relays","Feb 23, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","12.07m","39' 7""","SCIAC Multi-Dual #2","Mar 30, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","11.90m","39' 0""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","11.80m","38' 8""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","11.01m","36' 1""","23rd Rossi Relays","Feb 23, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","10.81m","35' 5""","SCIAC Dual Redlands","Mar 2, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","10.41m","34' 2""","SCIAC Multi Dual 3 (Oxy, P-P, CHU, CMS, CLU)","Apr 13, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","10.27m","33' 8""","23rd Rossi Relays","Feb 23, 2019","Athena","JT","2019","Outdoor"
"Wood, Georgia","SO-2","9.62m","31' 7""","23rd Rossi Relays","Feb 23, 2019","Athena","JT","2019","Outdoor"
"Marsh, Deyana","SO-2","0.54m","1' 9""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Athena","JT","2019","Outdoor"
"Marsh, Deyana","SO-2","0.39m","1' 3""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Athena","JT","2019","Outdoor"
"Egerter, Aubrey","SO-2","0.38m","1' 3""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Athena","JT","2019","Outdoor"
"Egerter, Aubrey","SO-2","0.30m","1' 0""","Claremont Classic Hep/Dec Multis Meet","May 8, 2019","Athena","JT","2019","Outdoor"
