"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Jones, Justin","SR-4","1:56.27","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Stag","800","2015","Outdoor"
"Jones, Ryan","JR-3","1:56.31","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","800","2015","Outdoor"
"Jones, Justin","SR-4","1:56.32","SCIAC Multi Dual","Mar 7, 2015","Stag","800","2015","Outdoor"
"Jones, Ryan","JR-3","1:56.69","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","800","2015","Outdoor"
"Jones, Ryan","JR-3","1:56.74","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Stag","800","2015","Outdoor"
"Hightower, Mac","JR-3","1:56.81","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Stag","800","2015","Outdoor"
"Jones, Ryan","JR-3","1:57.35","SCIAC Multi Dual","Mar 7, 2015","Stag","800","2015","Outdoor"
"Huang, Kevin","FR-1","1:57.45","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Stag","800","2015","Outdoor"
"Clausen, Will","SR-4","1:57.66","Occidental Distance Carnival Spring Classic","Mar 13, 2015","Stag","800","2015","Outdoor"
"Jones, Ryan","JR-3","1:57.95","Bryan Clay Invitational","Apr 17, 2015","Stag","800","2015","Outdoor"
"Clausen, Will","SR-4","1:58.70","2015 Pomona-Pitzer T&F Invite","Apr 4, 2015","Stag","800","2015","Outdoor"
"Hightower, Mac","JR-3","1:58.76","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Stag","800","2015","Outdoor"
"Hightower, Mac","JR-3","1:58.90","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","800","2015","Outdoor"
"Clausen, Will","SR-4","1:59.00","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","800","2015","Outdoor"
"Hightower, Mac","JR-3","1:59.18","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","800","2015","Outdoor"
"Hightower, Mac","JR-3","1:59.20","SCIAC Multi Dual","Mar 7, 2015","Stag","800","2015","Outdoor"
"Clausen, Will","SR-4","1:59.56","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","800","2015","Outdoor"
"Clausen, Will","SR-4","2:01.38","SCIAC Multi Dual","Mar 7, 2015","Stag","800","2015","Outdoor"
"Jauregui, Phillip","SO-2","2:02.10","Bryan Clay Invitational","Apr 17, 2015","Stag","800","2015","Outdoor"
"Hightower, Mac","JR-3","2:02.51","2015 SCIAC Track & Field Championships","May 1, 2015","Stag","800","2015","Outdoor"
"Clausen, Will","SR-4","2:03.01","Bryan Clay Invitational","Apr 17, 2015","Stag","800","2015","Outdoor"
"Jauregui, Phillip","SO-2","2:03.31","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Stag","800","2015","Outdoor"
"Jauregui, Phillip","SO-2","2:04.36","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","800","2015","Outdoor"
"Mahre, Sean","FR-1","2:05.56","Bryan Clay Invitational","Apr 17, 2015","Stag","800","2015","Outdoor"
"Mahre, Sean","FR-1","2:06.94","Caltech/Cal Lu/Chapman/CMS/Whittier","Apr 11, 2015","Stag","800","2015","Outdoor"
"Rubin, Ari","SO-2","2:07.66","Pomona-Pitzer/Whittier/La Verne/Claremont-M-S","Mar 28, 2015","Stag","800","2015","Outdoor"
