"Athlete","Year","Time","Meet","Meet_Date","Team","Event","Season","Location"
"Behan, Hale","FR-1","15:38.94","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","5000","2023","Outdoor"
"Fajardo, Daniel","SO-2","15:40.46","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","5000","2023","Outdoor"
"O'Neill, Declan","SR-4","15:42.28","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Fajardo, Daniel","SO-2","15:44.37","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","5000","2023","Outdoor"
"Behan, Hale","FR-1","15:44.81","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","5000","2023","Outdoor"
"Sogal, Mihira","SR-4","15:48.76","Oxy Invitational","May 6, 2023","Stag","5000","2023","Outdoor"
"O'Neill, Declan","SR-4","15:49.93","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","5000","2023","Outdoor"
"Behan, Hale","FR-1","15:51.02","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"O'Neill, Declan","SR-4","15:53.43","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","5000","2023","Outdoor"
"Sogal, Mihira","SR-4","15:55.42","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","5000","2023","Outdoor"
"Behan, Hale","FR-1","15:55.48","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","5000","2023","Outdoor"
"Sogal, Mihira","SR-4","15:55.63","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Behan, Hale","FR-1","16:03.80","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","5000","2023","Outdoor"
"Sogal, Mihira","SR-4","16:04.20","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","5000","2023","Outdoor"
"Krishnan, Vibhu","FR-1","16:21.07","2023 SCIAC T&F Championships","Apr 29, 2023","Stag","5000","2023","Outdoor"
"O'Neill, Declan","SR-4","16:25.01","SCIAC Multi Dual 2 CIT, CMS, Oxy, PP, CU","Apr 1, 2023","Stag","5000","2023","Outdoor"
"Krishnan, Vibhu","FR-1","16:25.72","Occidental Distance Carnival & Spring Break Classic (Co","Mar 11, 2023","Stag","5000","2023","Outdoor"
"Sogal, Mihira","SR-4","16:39.79","SCIAC Multi Dual #3 CMS/CIT/ULV/WCU","Apr 15, 2023","Stag","5000","2023","Outdoor"
"Carney, Quinten","FR-1","18:07.76","SCIAC Multi Dual 1 CIT, CLU, CMS, UR","Mar 4, 2023","Stag","5000","2023","Outdoor"
