"Athlete","Year","Mark","Conv","Meet","Meet_Date","Wind","Team","Event","Season","Location"
"Griffith, Sabrine","FR-1","5.16m","16' 11.25""","SCIAC Track & Field Championships","Apr 29, 2016",1.4,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","5.14m","16' 10.5""","SCIAC Track & Field Championships","Apr 29, 2016",0.6,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","5.14m","16' 10.5""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016",-0.1,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","5.12m","16' 9.75""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016",0.8,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","5.11m","16' 9.25""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016",1.9,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","5.11m","16' 9.25""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016",1.3,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","5.10m","16' 8.75""","Rossi Relays","Feb 27, 2016",1.3,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","5.09m","16' 8.5""","2016 Oxy Invitational (College/University)","May 7, 2016",0,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","5.08m","16' 8""","SCIAC Track & Field Championships","Apr 29, 2016",-0.2,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","5.07m","16' 7.75""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016",0.5,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","5.06m","16' 7.25""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016",1.8,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","5.05m","16' 7""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016",0.8,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","5.03m","16' 6""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016",1.5,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","5.03m","16' 6""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016",1.2,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","5.02m","16' 5.75""","SCIAC Track & Field Championships","Apr 29, 2016",0.1,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","5.01m","16' 5.25""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016",1.4,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","5.01m","16' 5.25""","SCIAC Track & Field Championships","Apr 29, 2016",0.3,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","5.01m","16' 5.25""","2016 Oxy Invitational (College/University)","May 7, 2016",1.2,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","5.01m","16' 5.25""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016",0,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","5.01m","16' 5.25""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016",1.2,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","5.00m","16' 5""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016",1.6,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","5.00m","16' 5""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016",1,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","4.99m","16' 4.5""","Rossi Relays","Feb 27, 2016",0,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","4.98m","16' 4.25""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016",0.9,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.98m","16' 4.25""","Rossi Relays","Feb 27, 2016",1.7,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.98m","16' 4.25""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016",0.3,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","4.97m","16' 3.75""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016",-0.6,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.97m","16' 3.75""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016",0.6,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.97m","16' 3.75""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016",1.3,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","4.97m","16' 3.75""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016",1.2,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","4.96m","16' 3.25""","Rossi Relays","Feb 27, 2016",0,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","4.96m","16' 3.25""","SCIAC Track & Field Championships","Apr 29, 2016",0.6,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","4.96m","16' 3.25""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016",0.8,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","4.95m","16' 3""","Rossi Relays","Feb 27, 2016",1.1,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.94m","16' 2.5""","SCIAC Track & Field Championships","Apr 29, 2016",1.5,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","4.93m","16' 2.25""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016",1.3,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.93m","16' 2.25""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016",0.1,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","4.92m","16' 1.75""","Rossi Relays","Feb 27, 2016",1.1,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.90m","16' 1""","2016 Ross and Sharon Irwin Collegiate Scoring Meet","Mar 19, 2016",1.2,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","4.89m","16' 0.5""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016",0,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.89m","16' 0.5""","Rossi Relays","Feb 27, 2016",0,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","4.86m","15' 11.5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016",0.7,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","4.86m","15' 11.5""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016",-0.9,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.84m","15' 10.5""","SCIAC Multi-Dual #2 (UR/WC/CMS/ULV/CHU)","Apr 2, 2016",0.1,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","4.83m","15' 10.25""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016",2,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.82m","15' 9.75""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016",1.4,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.81m","15' 9.5""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016",-0.7,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","4.79m","15' 8.75""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016",1.4,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","4.78m","15' 8.25""","SCIAC Track & Field Championships","Apr 29, 2016",1.3,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.76m","15' 7.5""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016",0,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.76m","15' 7.5""","Rossi Relays","Feb 27, 2016",1.9,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","4.73m","15' 6.25""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016",-0.1,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.72m","15' 6""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016",-0.6,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.72m","15' 6""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016",0,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.70m","15' 5""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016",1.1,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","4.69m","15' 4.75""","Rossi Relays","Feb 27, 2016",-1.3,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.69m","15' 4.75""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016",1.4,"Athena","LJ","2016","Outdoor"
"Griffith, Sabrine","FR-1","4.68m","15' 4.25""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016",0.6,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.67m","15' 4""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016",0.7,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.60m","15' 1.25""","SCIAC Track & Field Championships","Apr 29, 2016",0.2,"Athena","LJ","2016","Outdoor"
"Lee, Liz","JR-3","4.59m","15' 0.75""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016",0,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.57m","15' 0""","SCIAC Track and Field Multi-Dual # 1","Mar 5, 2016",0.1,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.55m","14' 11.25""","2016 Pomona-Pitzer Collegiate All Comers","Feb 20, 2016",1,"Athena","LJ","2016","Outdoor"
"Chami, Dani","FR-1","4.49m","14' 8.75""","2016 Pomona-Pitzer T&F Invite","Apr 9, 2016",0.2,"Athena","LJ","2016","Outdoor"
