"Athlete","Year","Mark","Conv","Meet","Meet_Date","Team","Event","Season","Location"
"Kirsh, Carly","SO-2","36.82m","120' 10""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","36.59m","120' 0""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","36.55m","119' 11""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","36.46m","119' 7""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","36.45m","119' 7""","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","36.42m","119' 6""","Whittier Twilight","Apr 8, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","36.34m","119' 3""","Westmont Collegiate Classic","Mar 26, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","36.07m","118' 4""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","35.92m","117' 10""","Westmont Collegiate Classic","Mar 26, 2022","Athena","HT","2022","Outdoor"
"Kirsh, Carly","SO-2","35.74m","117' 3""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","35.56m","116' 8""","SCIAC #1 @ ULV","Mar 5, 2022","Athena","HT","2022","Outdoor"
"Kirsh, Carly","SO-2","35.51m","116' 6""","2022 Redlands Invitational (Collegiate)","Mar 18, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","35.51m","116' 6""","Westmont Collegiate Classic","Mar 26, 2022","Athena","HT","2022","Outdoor"
"Kirsh, Carly","SO-2","35.37m","116' 0""","SCIAC #1 @ ULV","Mar 5, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","35.24m","115' 7""","25th Rossi Relays","Feb 26, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","35.16m","115' 4""","Whittier Twilight","Apr 8, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","35.12m","115' 3""","SCIAC Track & Field Championships","Apr 30, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","34.85m","114' 4""","SCIAC#3 (ULV,CIT,CU,CMS,OC)","Apr 16, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","34.72m","113' 11""","25th Rossi Relays","Feb 26, 2022","Athena","HT","2022","Outdoor"
"Kirsh, Carly","SO-2","34.55m","113' 4""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","34.53m","113' 3""","SCIAC #1 @ ULV","Mar 5, 2022","Athena","HT","2022","Outdoor"
"Kirsh, Carly","SO-2","34.52m","113' 3""","SCIAC #1 @ ULV","Mar 5, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","34.39m","112' 10""","25th Rossi Relays","Feb 26, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","33.75m","110' 9""","Westmont Collegiate Classic","Mar 26, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","33.48m","109' 10""","25th Rossi Relays","Feb 26, 2022","Athena","HT","2022","Outdoor"
"Kirsh, Carly","SO-2","31.90m","104' 8""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","31.62m","103' 9""","25th Rossi Relays","Feb 26, 2022","Athena","HT","2022","Outdoor"
"Kirsh, Carly","SO-2","31.52m","103' 5""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","31.33m","102' 9""","25th Rossi Relays","Feb 26, 2022","Athena","HT","2022","Outdoor"
"Burger, Emily","FR-1","31.05m","101' 10""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","31.03m","101' 10""","Westmont Collegiate Classic","Mar 26, 2022","Athena","HT","2022","Outdoor"
"Kirsh, Carly","SO-2","31.02m","101' 9""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","31.00m","101' 8""","Westmont Collegiate Classic","Mar 26, 2022","Athena","HT","2022","Outdoor"
"Kirsh, Carly","SO-2","30.39m","99' 8""","SCIAC Multi Dual #2 CMS/ULV/CU/PP/CLU","Apr 2, 2022","Athena","HT","2022","Outdoor"
"Burger, Emily","FR-1","30.11m","98' 9""","2022 Pomona-Pitzer Collegiate All-Comers","Feb 19, 2022","Athena","HT","2022","Outdoor"
"Gallop, Amanda Jeanne","SR-4","29.18m","95' 9""","25th Rossi Relays","Feb 26, 2022","Athena","HT","2022","Outdoor"
"Burger, Emily","FR-1","28.03m","91' 11""","SCIAC #1 @ ULV","Mar 5, 2022","Athena","HT","2022","Outdoor"
"Burger, Emily","FR-1","26.79m","87' 11""","SCIAC #1 @ ULV","Mar 5, 2022","Athena","HT","2022","Outdoor"
"Kirsch, Carly","SO-2","15.97m","52' 5""","Whittier Twilight","Apr 8, 2022","Athena","HT","2022","Outdoor"
